,Compound,Date,Negative,Neutral,Positive,Tweet_account,text
357,0.4767,Fri Jan 05 03:17:43 +0000 2018,0.838,0.0,0.162,@Fox,"hi friends ?? i’m looking to give a few talks about web performance, front-end and industry culture/ethics/inclusio… https://t.co/a4lsrctigo"
358,0.5081,Fri Jan 05 02:40:13 +0000 2018,0.838,0.0,0.162,@Fox,"@trentwalton ohhh, that’s really interesting to me! 

that’s exactly why we’ve built in javascript timing metrics i… https://t.co/zhtfl9mkty"
359,0.25,Fri Jan 05 02:33:30 +0000 2018,0.895,0.0,0.105,@Fox,? we’ve just released 12 new regions for testing performance in @calibreapp so you can implement a comprehensive pe… https://t.co/y9foukxkix
360,0.6705,Fri Jan 05 00:27:18 +0000 2018,0.792,0.0,0.208,@Fox,"rt @jesslynnrose: do your resolutions include getting up on stage to share your ideas with the world?

i'm running a series of 4 free webin…"
361,0.3875,Fri Jan 05 00:10:05 +0000 2018,0.873,0.0,0.127,@Fox,"hey @belugacdn, you know it’s not on to steal copyrighted photography for your marketing, right? take this down.

https://t.co/ixrsub6ke1"
362,0.4019,Fri Jan 05 00:02:19 +0000 2018,0.886,0.0,0.114,@Fox,published an interesting article or a talk about web performance within the last month? hit me up so i can put it i… https://t.co/l6sgn6rukb
363,0.4939,Thu Jan 04 23:26:27 +0000 2018,0.833,0.0,0.167,@Fox,"rt @compassioncode: what exactly is a compassionate workplace?

there's common ground here, regardless of sector.

graphic from https://t.c…"
364,0.7717,Thu Jan 04 23:01:12 +0000 2018,0.66,0.0,0.34,@Fox,@sw @mbrianaepler i’m happy to follow the process. i’ll apply as everyone else does. :)
365,0.0,Thu Jan 04 22:41:04 +0000 2018,1.0,0.0,0.0,@Fox,@jyhsu it was incredibly liberating to learn that. so many times i get an email with “please give me advice” or mul… https://t.co/mqlwah9ssu
366,0.7901,Thu Jan 04 22:34:20 +0000 2018,0.742,0.0,0.258,@Fox,"rt @selfwchronicles: it's easy to feel like we owe everyone around us something, truth is, we don't. turn that roi back to you! ? and for y…"
367,-0.34,Thu Jan 04 22:24:24 +0000 2018,0.764,0.142,0.094,@Fox,"rt @justkelly_ok: if you're a woman in crisis, don't use paypal to solicit donations to help. they aren't letting me access the money in my…"
368,0.1511,Thu Jan 04 21:54:43 +0000 2018,0.8,0.088,0.112,@Fox,@mbrianaepler thank you for the link! i had no idea you were even looking for speakers. i’ve been doing d&amp;i for a w… https://t.co/8cqcsp0jhx
369,0.4926,Thu Jan 04 21:53:35 +0000 2018,0.868,0.0,0.132,@Fox,"@mbrianaepler hey, i’ve had a look at previous lineups and they look good! it’s just that the event is very soon an… https://t.co/cvj9pmixwe"
370,0.1531,Thu Jan 04 15:08:58 +0000 2018,0.909,0.0,0.091,@Fox,"icymi: i’ve written my #2018liberation list. 

to a lot of thankless emotional, professional labour at the expense… https://t.co/yuic9auf6w"
371,0.8883,Thu Jan 04 09:33:58 +0000 2018,0.604,0.0,0.396,@Fox,"one of the best thing ever is having a network of supportive, completely amazing women and other urms around you.

?"
372,0.3723,Thu Jan 04 09:31:57 +0000 2018,0.619,0.142,0.238,@Fox,"@catehstn i was very angry writing this, but i guess now i feel better.

???????"
373,0.4019,Thu Jan 04 09:21:07 +0000 2018,0.722,0.0,0.278,@Fox,"@anialdam i’ve stepped down, accordingly to my values."
374,0.8126,Thu Jan 04 09:19:15 +0000 2018,0.56,0.082,0.358,@Fox,"thanks for the inspiration to @catehstn and @ekp, i’ve just published my #2018liberation list.

no to free emotiona… https://t.co/1dxyuvyfue"
375,0.7845,Thu Jan 04 08:51:38 +0000 2018,0.717,0.0,0.283,@Fox,"rt @aedison: “sure, diversity is important, but what about diversity of ideas? like the idea that chancers like me should have a voice even…"
376,0.0,Thu Jan 04 08:51:26 +0000 2018,1.0,0.0,0.0,@Fox,go iceland! https://t.co/4mk0q7xa6f
377,0.3612,Thu Jan 04 07:39:37 +0000 2018,0.667,0.0,0.333,@Fox,@coryannj can’t like this enough. *lolsob*
378,0.0762,Thu Jan 04 07:22:25 +0000 2018,0.929,0.0,0.071,@Fox,"@coryannj @launchvic @techinclusionco same. firstly, i’m not going to pay for an event without a lineup (that i’ve… https://t.co/zmvs6jklba"
379,-0.7818,Thu Jan 04 07:14:33 +0000 2018,0.724,0.276,0.0,@Fox,"i’m so frustrated and tired by the treatment towards urms in the industry.

sitting down with cheese, quince paste… https://t.co/apae4b2bex"
380,0.0516,Thu Jan 04 07:10:00 +0000 2018,0.714,0.137,0.148,@Fox,"@coryannj @launchvic @techinclusionco oh, the classic launchvic and startupvic ignore move. not promising, as usual."
381,0.6249,Thu Jan 04 07:05:54 +0000 2018,0.423,0.0,0.577,@Fox,@_satelliteeyes awesome list ??
382,0.5994,Thu Jan 04 07:03:41 +0000 2018,0.786,0.0,0.214,@Fox,sit on it for a second to realize that it’s an unwarranted ask for free emotional labor and professional expertise… https://t.co/qano9hv1vh
383,0.0772,Thu Jan 04 07:01:28 +0000 2018,0.936,0.0,0.064,@Fox,what i want people to finally understand is that asking underrepresented groups to fix or advise on diversity and i… https://t.co/dqelqy1lu3
384,-0.5563,Thu Jan 04 06:57:51 +0000 2018,0.807,0.193,0.0,@Fox,"rt @aprilwensel: the term ""girls"" infantilizes adult women and is particularly damaging in a professional context. https://t.co/7w0xs6uebp…"
385,0.7964,Thu Jan 04 05:22:15 +0000 2018,0.677,0.0,0.323,@Fox,"help women, people of color, people with disabilities and lgbtqi get hired. help them speak at conferences. help th… https://t.co/iushxjpfps"
386,0.3274,Thu Jan 04 05:20:52 +0000 2018,0.914,0.0,0.086,@Fox,rt @angieg0nzalez: hi friends! my name is angie. i work as a qa intern at a company in socal but im looking to transition to web dev in the…
387,0.0,Thu Jan 04 04:59:07 +0000 2018,1.0,0.0,0.0,@Fox,@callmevlad ?
388,0.0,Thu Jan 04 04:40:12 +0000 2018,1.0,0.0,0.0,@Fox,"but... who’s speaking @launchvic, @techinclusionco? how’s the community included? https://t.co/9o5zimu53x"
389,0.8771,Thu Jan 04 04:19:05 +0000 2018,0.628,0.0,0.372,@Fox,"really happy with our @jsconfau lineup this year. 

look at those wonderful, diverse faces so far. warms my heart. https://t.co/rit7nmndsm"
390,0.0258,Thu Jan 04 04:15:40 +0000 2018,0.783,0.106,0.111,@Fox,just dropped out of a conference that’d probably bring me professional and monetary gains due to lack of diversity.… https://t.co/ys8mg4khhk
391,0.4199,Thu Jan 04 03:48:19 +0000 2018,0.859,0.0,0.141,@Fox,"thank you for mentioning my state of the web article in 2018 front-end performance checklist, @smashingmag! ??

https://t.co/cougdoguye"
392,0.9364,Thu Jan 04 02:39:32 +0000 2018,0.459,0.0,0.541,@Fox,"@mandy_kerr haha, there are far better specialists, but thank you! ?

hope you’ll find a bunch of helpful tips there!"
393,0.0,Thu Jan 04 02:37:22 +0000 2018,1.0,0.0,0.0,@Fox,"@mandy_kerr i got u girl: https://t.co/thkijv5euo

(my thoughts plus a handful of resources.)"
394,0.3182,Thu Jan 04 02:24:39 +0000 2018,0.892,0.0,0.108,@Fox,"if you can spare a few dollars, please donate for kelly. she’s an extraordinary activist and is currently being dox… https://t.co/9xscdcvyyr"
395,0.4939,Thu Jan 04 01:07:57 +0000 2018,0.617,0.142,0.241,@Fox,"rt @justkelly_ok: ""i will be a hero for men's freedom once she gets raped and killed."" 
- alex gulakov

police need to take this seriously.…"
396,-0.296,Thu Jan 04 00:54:16 +0000 2018,0.476,0.524,0.0,@Fox,@rcgonzalezf what? no.
397,-0.7453,Thu Jan 04 00:46:53 +0000 2018,0.581,0.318,0.101,@Fox,i’m really tired of trusting people to do the right thing and then being disappointed. or forced to send recommenda… https://t.co/qnpxplnv7x
398,-0.7003,Thu Jan 04 00:42:55 +0000 2018,0.693,0.259,0.047,@Fox,rt @taylor_ortega: attn men: being suddenly scared all the time is no excuse for reduced productivity. if you’re unsure how to balance work…
399,0.0,Mon Jan 08 19:49:06 +0000 2018,1.0,0.0,0.0,@NYT,nonfiction: from ‘fire and fury’ to political firestorm. https://t.co/omdjyeuq6k
400,0.0,Mon Jan 08 19:37:06 +0000 2018,1.0,0.0,0.0,@NYT,"asia and australia edition: oprah winfrey, el salvador, iran: your tuesday briefing. https://t.co/mz116cylq5"
401,0.0,Mon Jan 08 19:35:06 +0000 2018,1.0,0.0,0.0,@NYT,golden globes 2018: the new red carpet. https://t.co/gg8bywiwrw
402,0.0,Mon Jan 08 19:34:06 +0000 2018,1.0,0.0,0.0,@NYT,the healing edge: brain surgery in 3-d: coming soon to the operating theater. https://t.co/esmisad2ps
403,-0.7845,Mon Jan 08 19:20:06 +0000 2018,0.537,0.463,0.0,@NYT,fraternity is banned from pennsylvania after student’s hazing death. https://t.co/ckcesidtw3
404,-0.3818,Mon Jan 08 19:18:06 +0000 2018,0.714,0.286,0.0,@NYT,"resignation of carrie gracie, bbc china editor, resurfaces pay row. https://t.co/ef0grylqfi"
405,-0.5106,Mon Jan 08 19:04:06 +0000 2018,0.708,0.292,0.0,@NYT,new york leaders are failing its subway riders. https://t.co/ueb4duudyo
406,0.0,Mon Jan 08 19:03:05 +0000 2018,1.0,0.0,0.0,@NYT,books of the times: ali smith’s seasonal cycle turns to a dreamy ‘winter’. https://t.co/ofwcv8ud3a
407,0.2263,Mon Jan 08 18:48:05 +0000 2018,0.629,0.157,0.214,@NYT,"wall st. struggles to gain further as healthcare, bank stocks weigh. https://t.co/whuzwonogk"
408,0.4588,Mon Jan 08 18:47:05 +0000 2018,0.61,0.134,0.256,@NYT,‘the greatest showman’ soundtrack climbs to no. 1 on the album chart. https://t.co/qdhdrjmyru
409,0.4215,Mon Jan 08 18:34:05 +0000 2018,0.797,0.0,0.203,@NYT,andy murray has hip surgery and hopes to return in june. https://t.co/jebj0ueemd
410,0.0,Mon Jan 08 18:33:05 +0000 2018,1.0,0.0,0.0,@NYT,critic’s notebook: home to hawaii in search of poke. https://t.co/ahsd5ukw9h
411,0.0,Mon Jan 08 18:16:05 +0000 2018,1.0,0.0,0.0,@NYT,the red carpet is its own economy. https://t.co/mbh21dglba
412,0.0,Mon Jan 08 18:03:05 +0000 2018,1.0,0.0,0.0,@NYT,"front burner: an opera about mexico, with a side of guacamole. https://t.co/9wuiwatemu"
413,0.34,Mon Jan 08 18:02:05 +0000 2018,0.821,0.0,0.179,@NYT,"a hoya again, patrick ewing learns value of knowing when to pivot. https://t.co/ullerqnhxx"
414,0.0,Mon Jan 08 17:51:05 +0000 2018,1.0,0.0,0.0,@NYT,"new trailer: ‘red sparrow,’ with jennifer lawrence. https://t.co/sjijnouipd"
415,-0.3818,Mon Jan 08 17:50:05 +0000 2018,0.843,0.157,0.0,@NYT,"at the golden globes, stars and their activist guests talk about why they fight. https://t.co/xrdyogybqd"
416,-0.4215,Mon Jan 08 17:49:06 +0000 2018,0.612,0.388,0.0,@NYT,the empty gesture of red carpet protest. https://t.co/51q93n6f6n
417,-0.3182,Mon Jan 08 17:47:05 +0000 2018,0.827,0.173,0.0,@NYT,trilobites: this worm evolved self-fertilization and lost a quarter of its dna. https://t.co/gf2wdp43wr
418,0.3818,Mon Jan 08 17:46:05 +0000 2018,0.729,0.0,0.271,@NYT,scene city: partying after the golden globes. https://t.co/bag4edliua
419,0.0,Mon Jan 08 19:49:06 +0000 2018,1.0,0.0,0.0,@NYT,nonfiction: from ‘fire and fury’ to political firestorm. https://t.co/omdjyeuq6k
420,0.0,Mon Jan 08 19:37:06 +0000 2018,1.0,0.0,0.0,@NYT,"asia and australia edition: oprah winfrey, el salvador, iran: your tuesday briefing. https://t.co/mz116cylq5"
421,0.0,Mon Jan 08 19:35:06 +0000 2018,1.0,0.0,0.0,@NYT,golden globes 2018: the new red carpet. https://t.co/gg8bywiwrw
422,0.0,Mon Jan 08 19:34:06 +0000 2018,1.0,0.0,0.0,@NYT,the healing edge: brain surgery in 3-d: coming soon to the operating theater. https://t.co/esmisad2ps
423,-0.7845,Mon Jan 08 19:20:06 +0000 2018,0.537,0.463,0.0,@NYT,fraternity is banned from pennsylvania after student’s hazing death. https://t.co/ckcesidtw3
424,-0.3818,Mon Jan 08 19:18:06 +0000 2018,0.714,0.286,0.0,@NYT,"resignation of carrie gracie, bbc china editor, resurfaces pay row. https://t.co/ef0grylqfi"
425,-0.5106,Mon Jan 08 19:04:06 +0000 2018,0.708,0.292,0.0,@NYT,new york leaders are failing its subway riders. https://t.co/ueb4duudyo
426,0.0,Mon Jan 08 19:03:05 +0000 2018,1.0,0.0,0.0,@NYT,books of the times: ali smith’s seasonal cycle turns to a dreamy ‘winter’. https://t.co/ofwcv8ud3a
427,0.2263,Mon Jan 08 18:48:05 +0000 2018,0.629,0.157,0.214,@NYT,"wall st. struggles to gain further as healthcare, bank stocks weigh. https://t.co/whuzwonogk"
428,0.4588,Mon Jan 08 18:47:05 +0000 2018,0.61,0.134,0.256,@NYT,‘the greatest showman’ soundtrack climbs to no. 1 on the album chart. https://t.co/qdhdrjmyru
429,0.4215,Mon Jan 08 18:34:05 +0000 2018,0.797,0.0,0.203,@NYT,andy murray has hip surgery and hopes to return in june. https://t.co/jebj0ueemd
430,0.0,Mon Jan 08 18:33:05 +0000 2018,1.0,0.0,0.0,@NYT,critic’s notebook: home to hawaii in search of poke. https://t.co/ahsd5ukw9h
431,0.0,Mon Jan 08 18:16:05 +0000 2018,1.0,0.0,0.0,@NYT,the red carpet is its own economy. https://t.co/mbh21dglba
432,0.0,Mon Jan 08 18:03:05 +0000 2018,1.0,0.0,0.0,@NYT,"front burner: an opera about mexico, with a side of guacamole. https://t.co/9wuiwatemu"
433,0.34,Mon Jan 08 18:02:05 +0000 2018,0.821,0.0,0.179,@NYT,"a hoya again, patrick ewing learns value of knowing when to pivot. https://t.co/ullerqnhxx"
434,0.0,Mon Jan 08 17:51:05 +0000 2018,1.0,0.0,0.0,@NYT,"new trailer: ‘red sparrow,’ with jennifer lawrence. https://t.co/sjijnouipd"
435,-0.3818,Mon Jan 08 17:50:05 +0000 2018,0.843,0.157,0.0,@NYT,"at the golden globes, stars and their activist guests talk about why they fight. https://t.co/xrdyogybqd"
436,-0.4215,Mon Jan 08 17:49:06 +0000 2018,0.612,0.388,0.0,@NYT,the empty gesture of red carpet protest. https://t.co/51q93n6f6n
437,-0.3182,Mon Jan 08 17:47:05 +0000 2018,0.827,0.173,0.0,@NYT,trilobites: this worm evolved self-fertilization and lost a quarter of its dna. https://t.co/gf2wdp43wr
438,0.3818,Mon Jan 08 17:46:05 +0000 2018,0.729,0.0,0.271,@NYT,scene city: partying after the golden globes. https://t.co/bag4edliua
439,0.0,Mon Jan 08 17:16:05 +0000 2018,1.0,0.0,0.0,@NYT,"in africa, geneticists are hunting poachers. https://t.co/l6xvcpwyii"
440,-0.8074,Mon Jan 08 17:15:05 +0000 2018,0.383,0.464,0.153,@NYT,death penalty case heard by racist juror is reopened by supreme court. https://t.co/mlggpqpmeo
441,0.0,Mon Jan 08 17:14:05 +0000 2018,1.0,0.0,0.0,@NYT,my detox: one artist’s ‘life-changing’ morning drink. https://t.co/kzkd9tp6fj
442,0.0,Mon Jan 08 16:59:05 +0000 2018,1.0,0.0,0.0,@NYT,amway made china a billion-dollar market. now it faces a crackdown.. https://t.co/7ecdk84nvn
443,0.0,Mon Jan 08 16:45:05 +0000 2018,1.0,0.0,0.0,@NYT,"the neediest cases fund: making a home her own, and a refuge for others. https://t.co/1091cmdafa"
444,0.0,Mon Jan 08 16:44:05 +0000 2018,1.0,0.0,0.0,@NYT,what to cook: what to cook right now. https://t.co/r6awinzizx
445,-0.6239,Mon Jan 08 16:28:05 +0000 2018,0.71,0.29,0.0,@NYT,"review: in ‘unexploded ordnances,’ it’s an hour to doomsday. help!. https://t.co/as0vmj9tbx"
446,-0.5423,Mon Jan 08 15:43:05 +0000 2018,0.632,0.368,0.0,@NYT,a bad day for gopro: dealbook briefing. https://t.co/ilx0kcmvs2
447,-0.5106,Mon Jan 08 15:42:05 +0000 2018,0.769,0.231,0.0,@NYT,biodegradable bags cause outrage in italy. (it’s not really about bags.). https://t.co/we93nkvm1k
448,0.0258,Mon Jan 08 15:38:05 +0000 2018,0.458,0.268,0.275,@NYT,the best and worst of the golden globes. https://t.co/zqldfhbil1
449,0.4019,Mon Jan 08 15:13:04 +0000 2018,0.816,0.0,0.184,@NYT,horgos journal: a visa-free zone welcomes your wallet. but maybe not your beard.. https://t.co/dzrphiaqgz
450,0.0,Mon Jan 08 15:12:04 +0000 2018,1.0,0.0,0.0,@NYT,competing with the giants in race to build self-driving cars. https://t.co/gfywbkzuus
451,0.0,Mon Jan 08 15:11:05 +0000 2018,1.0,0.0,0.0,@NYT,new jersey is last state to insist at gas stations: don’t touch that pump. https://t.co/7sylewoged
452,0.0,Mon Jan 08 14:58:04 +0000 2018,1.0,0.0,0.0,@NYT,on the runway: the golden globes’ 500 shades of black: did it work?. https://t.co/mpjpso6p57
453,0.5106,Mon Jan 08 14:57:04 +0000 2018,0.708,0.0,0.292,@NYT,strong economies lift presidents. trump seems an exception.. https://t.co/smycajnaij
454,0.5267,Mon Jan 08 14:51:04 +0000 2018,0.702,0.0,0.298,@NYT,condé nast chooses a digital-first editor to run glamour. https://t.co/zyfrmwfz5f
455,-0.6249,Mon Jan 08 14:41:04 +0000 2018,0.594,0.406,0.0,@NYT,op-ed columnist: new york’s movement crisis. https://t.co/mssm7m0u5q
456,-0.296,Mon Jan 08 14:27:04 +0000 2018,0.804,0.196,0.0,@NYT,richie incognito accused of using racial slurs in game. https://t.co/ijp7j7e8aj
457,0.0,Mon Jan 08 14:26:04 +0000 2018,1.0,0.0,0.0,@NYT,52 places to go in 2018: the 52 places traveler: meet the applicants. https://t.co/lafivs84s9
458,-0.296,Mon Jan 08 14:25:04 +0000 2018,0.761,0.239,0.0,@NYT,iran’s president takes on his hard-line critics. https://t.co/3lgclt8zs4
459,0.0,Mon Jan 08 14:10:04 +0000 2018,1.0,0.0,0.0,@NYT,london men’s wear shows reflect on race and masculinity. https://t.co/g3yev36fbm
460,-0.1531,Mon Jan 08 13:54:04 +0000 2018,0.656,0.197,0.148,@NYT,minor fire breaks out near top of trump tower. https://t.co/kegkiqncgg
461,0.0,Mon Jan 08 12:53:04 +0000 2018,1.0,0.0,0.0,@NYT,theresa may starts to reshuffle u.k. cabinet. https://t.co/rmggzmsek5
462,0.0258,Mon Jan 08 12:25:04 +0000 2018,0.845,0.0,0.155,@NYT,personal health: how to prevent falls. https://t.co/a97xjukzad
463,0.0,Mon Jan 08 12:24:04 +0000 2018,1.0,0.0,0.0,@NYT,the checkup: do parents make kids fat?. https://t.co/ukibmfdsoe
464,0.8148,Mon Jan 08 12:23:04 +0000 2018,0.516,0.0,0.484,@NYT,"the new health care: a memory shortcut, with a little help from friends. https://t.co/zdd1fehbsr"
465,0.3612,Mon Jan 08 11:40:04 +0000 2018,0.8,0.0,0.2,@NYT,op-ed contributor: cybersecurity today is treated like accounting before enron. https://t.co/3vrnnbyzwz
466,0.0,Mon Jan 08 11:39:03 +0000 2018,1.0,0.0,0.0,@NYT,the stone: can we teach ourselves to believe?. https://t.co/vj71c9bxf9
467,0.0,Mon Jan 08 11:38:03 +0000 2018,1.0,0.0,0.0,@NYT,the getaway: what to expect in 2018. https://t.co/tz1noewkuh
468,0.0,Mon Jan 08 11:22:03 +0000 2018,1.0,0.0,0.0,@NYT,new york today: teaching teens the financial ropes. https://t.co/7zahfsj1um
469,0.0,Mon Jan 08 11:07:03 +0000 2018,1.0,0.0,0.0,@NYT,new york today: new york today: teaching teens the financial ropes. https://t.co/ifm75alde2
470,-0.3612,Mon Jan 08 10:52:03 +0000 2018,0.783,0.217,0.0,@NYT,iranian oil tanker in flames after collision near china. https://t.co/kle5mkxn08
471,-0.1779,Mon Jan 08 10:51:03 +0000 2018,0.841,0.159,0.0,@NYT,states confront the spread of a deadly disease in deer. https://t.co/vk9tzlojao
472,-0.7845,Mon Jan 08 10:36:03 +0000 2018,0.582,0.418,0.0,@NYT,crew missing and explosion feared on iranian oil tanker after collision near china. https://t.co/kle5mkxn08
473,0.0,Mon Jan 08 10:22:03 +0000 2018,1.0,0.0,0.0,@NYT,"nonfiction: before glitter and glue sticks, ‘craeft’. https://t.co/vpnghcxdmf"
474,0.0,Mon Jan 08 09:06:03 +0000 2018,1.0,0.0,0.0,@NYT,recognize that tune? it’s the northern accent of georgia football. https://t.co/c3ubufuezm
475,0.0,Mon Jan 08 08:20:03 +0000 2018,1.0,0.0,0.0,@NYT,#metoo moment leads at the golden globes. https://t.co/tx10joyvzz
476,0.2023,Mon Jan 08 06:51:02 +0000 2018,0.603,0.164,0.233,@NYT,op-ed contributor: will iran’s protests help the hard-liners?. https://t.co/pnywkkwvkk
477,0.0,Mon Jan 08 06:50:02 +0000 2018,1.0,0.0,0.0,@NYT,"op-ed columnist: at the golden globes, hollywood does what washington won’t. https://t.co/ijzlo5dqoi"
478,-0.3182,Mon Jan 08 06:20:02 +0000 2018,0.859,0.141,0.0,@NYT,what’s on tv monday: ‘david bowie: the last five years’ and ‘a ghost story’. https://t.co/cpntl8xxbj
479,0.25,Mon Jan 08 06:01:02 +0000 2018,0.833,0.0,0.167,@NYT,"president oprah? after the golden globes, some have a 2020 vision. https://t.co/vt2oyuewxk"
480,0.0,Mon Jan 08 05:35:02 +0000 2018,1.0,0.0,0.0,@NYT,"europe edition: stephen bannon, golden globes, angela merkel: your monday briefing. https://t.co/osorh0aqxn"
481,0.0,Mon Jan 08 05:30:02 +0000 2018,1.0,0.0,0.0,@NYT,speeches from elisabeth moss and others at the golden globes. https://t.co/bnhzhw6a4a
482,0.5423,Mon Jan 08 05:20:02 +0000 2018,0.667,0.0,0.333,@NYT,women wear the pants this awards season. https://t.co/2atujwqovz
483,0.3182,Mon Jan 08 05:08:02 +0000 2018,0.839,0.0,0.161,@NYT,487 original programs aired in 2017. bet you didn’t watch them all.. https://t.co/ov0gch1uqu
484,0.0,Mon Jan 08 05:07:02 +0000 2018,1.0,0.0,0.0,@NYT,critic’s notebook: the golden globes get (halfway) woke. https://t.co/imiodzbjcr
485,0.0,Mon Jan 08 05:06:02 +0000 2018,1.0,0.0,0.0,@NYT,read oprah winfrey’s golden globes speech. https://t.co/nd14hescyg
486,0.0,Mon Jan 08 05:04:02 +0000 2018,1.0,0.0,0.0,@NYT,"the week ahead: discussion of inflation, unveiling of consumer tech and bank earnings. https://t.co/c3ldepfand"
487,0.0,Mon Jan 08 04:45:02 +0000 2018,1.0,0.0,0.0,@NYT,2018 golden globe red carpet pictures. https://t.co/dlztcc5wjr
488,0.6369,Mon Jan 08 04:20:01 +0000 2018,0.704,0.0,0.296,@NYT,natalie portman presents best director: ‘here are the all-male nominees’. https://t.co/apljpd1rpt
489,0.0,Mon Jan 08 04:19:01 +0000 2018,1.0,0.0,0.0,@NYT,stars will take activists to the golden globes red carpet. https://t.co/iagnwmsye4
490,0.0,Mon Jan 08 04:18:02 +0000 2018,1.0,0.0,0.0,@NYT,oprah winfrey’s speech: ‘a new day is on the horizon’. https://t.co/nd14hescyg
491,0.5423,Mon Jan 08 04:00:02 +0000 2018,0.461,0.189,0.35,@NYT,james franco and tommy wiseau: winning best actor for the worst movie. https://t.co/kt3kxqxjas
492,0.5859,Mon Jan 08 03:30:02 +0000 2018,0.648,0.0,0.352,@NYT,sam rockwell’s golden globes win fuels a debate. https://t.co/in1dwd8zaz
493,0.0,Mon Jan 08 03:21:02 +0000 2018,1.0,0.0,0.0,@NYT,"star trek: discovery: ‘star trek: discovery’ season 1, episode 10: mirrors!. https://t.co/bl1efqbsmt"
494,-0.3818,Mon Jan 08 03:20:01 +0000 2018,0.843,0.157,0.0,@NYT,"at the golden globes, stars and their activist guests talk about why they fight. https://t.co/xrdyogybqd"
495,0.0,Mon Jan 08 03:19:01 +0000 2018,1.0,0.0,0.0,@NYT,sterling k. brown: ‘i am being seen for who i am’. https://t.co/qczciwvarz
496,0.0,Mon Jan 08 02:54:01 +0000 2018,1.0,0.0,0.0,@NYT,why everyone is wearing black at the golden globes. https://t.co/3ni5vhnbry
497,0.0,Mon Jan 08 02:52:01 +0000 2018,1.0,0.0,0.0,@NYT,"op-ed columnist: ‘like, really smart’. https://t.co/4hjaqto4bb"
498,0.5859,Mon Jan 08 02:50:01 +0000 2018,0.798,0.0,0.202,@NYT,"on pro football: in win over panthers, saints turn back to drew brees to lead. https://t.co/hgvpo3tou0"
